id,study_group,new_group,sex,age,race,educ,ethnic,Video,Position,Rating,ReactionTime,SelectionTime,Video_sex,Video_race,conte_mean_all,conte_mean_short
1b0f1915,2,1,1,27,1,12,2,Video_1026,11,-60,5834,15665,0,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1029,49,-90,3730,10999,1,0,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1031,37,-90,3050,7833,0,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1032,45,60,2979,9332,0,0,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1033,30,-30,2289,7665,0,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1038,55,-30,4146,8999,0,0,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1043,29,-60,2854,8665,1,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1045,24,-60,2690,10998,0,0,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1046,61,-30,15291,20330,1,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1047,19,30,4668,13332,1,0,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1052,60,-90,3993,10665,1,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1053,47,60,2606,8332,1,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1060,41,-30,5076,10666,1,0,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1068,8,-150,4787,21498,0,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1069,23,-60,5946,15832,0,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1073,59,30,5776,14498,1,0,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1074,27,-60,2690,8999,1,0,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1076,40,-240,5139,25164,1,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1078,4,0,31274,484605,1,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1079,57,60,4266,9498,1,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1080,17,30,4483,10832,0,0,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1082,18,90,3359,18664,1,1,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_1085,58,30,7945,17498,0,2,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_007,54,30,2908,8499,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_025,64,30,9421,14165,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_027_,46,60,3828,9832,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_028,39,30,2924,7999,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_030,44,30,6117,10499,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_034,51,60,5315,10165,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_044,25,30,3343,7666,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_048,3,0,14804,511934,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_049,48,60,4455,10332,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_051,52,60,3855,8999,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2001,21,30,5858,11832,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2002,32,60,3689,9166,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2004,26,60,3696,8166,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2006,28,30,7092,11666,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2008,56,30,6731,11832,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2009,1,90,19796,143982,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2010,62,90,3678,7165,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2013,6,0,9170,25496,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2015,22,30,7109,11332,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2016,38,90,4732,9999,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2017,10,30,5374,12665,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2018,43,30,3305,9166,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2019,2,60,13861,379951,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2020,5,0,23547,597590,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2021,12,60,9319,19164,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2022,42,30,13281,21997,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2023,20,30,7177,12665,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2024,16,30,11509,24330,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2025,7,30,15738,38329,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2026,35,60,13375,19165,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2029,36,30,4085,11332,,,3.375,4
1b0f1915,2,1,1,27,1,12,2,Video_Fractal_2030,9,30,11473,23663,,,3.375,4
2f7586d5,3,2,2,27,5,14,2,Video_1002,51,-300,7825,26997,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1003,25,30,8821,39995,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1005,54,-300,5392,47494,0,0,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1010,41,-360,3557,25830,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1011,33,-300,4529,20164,0,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1015,45,-420,5474,33163,0,0,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1019,13,-360,7855,27163,0,2,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1021,24,-360,6706,30662,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1023,34,-270,4621,20498,0,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1026,47,-330,5151,27996,0,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1029,46,-180,5788,22164,1,0,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1031,12,-360,5242,24997,0,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1032,36,-390,12986,33496,0,0,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1033,21,-60,8029,12665,0,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1038,18,-360,6541,30329,0,0,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1043,20,-330,5220,25830,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1045,19,-360,7168,26663,0,0,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1046,9,-360,6095,25497,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1047,28,-420,5345,26663,1,0,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1052,2,-210,11314,46994,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1053,38,60,7254,27663,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1060,49,-300,8424,23997,1,0,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1068,16,-270,34751,47661,0,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1069,3,-300,12878,46661,0,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1073,11,-330,6045,23331,1,0,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1074,10,-240,7689,21331,1,0,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1076,52,-420,8748,30329,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1078,26,30,16960,31996,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1079,8,-390,5512,25664,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1080,17,-180,15238,51994,0,0,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1082,64,-180,27593,48994,1,1,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_1085,40,-360,6310,25330,0,2,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_007,55,60,7864,83656,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_025,44,90,14973,23663,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_027_,39,270,14343,34495,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_028,5,240,52753,109819,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_030,35,300,6489,28497,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_034,1,330,14061,41161,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_044,61,120,7956,15665,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_048,62,60,6266,14999,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_049,7,300,54019,80323,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_051,58,30,19611,24496,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2001,48,60,26522,33329,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2002,43,210,5623,22664,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2004,6,210,9328,32496,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2006,23,240,6720,23331,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2008,22,210,7136,23331,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2009,27,150,11368,21497,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2010,53,90,8059,18831,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2013,50,30,10202,18331,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2015,29,360,4649,30663,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2016,31,270,4751,26997,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2017,42,270,10902,30663,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2018,37,240,12904,29163,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2019,15,210,23739,66325,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2020,60,120,8810,15998,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2021,32,240,4243,16331,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2022,14,210,32033,63825,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2023,56,210,4180,25164,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2024,57,30,7355,17998,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2025,59,30,13343,25497,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2026,4,240,13051,34662,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2029,30,210,1953,32996,,,2,1.833333333
2f7586d5,3,2,2,27,5,14,2,Video_Fractal_2030,63,150,15065,29663,,,2,1.833333333
c8d195dc,3,2,1,28,2,14,2,Video_1002,19,-210,15281,28830,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1003,48,420,3133,34330,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1005,44,420,2800,30996,0,0,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1010,27,0,8978,68991,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1011,31,0,41417,55660,0,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1015,15,-420,10975,34162,0,0,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1019,46,-210,4738,33162,0,2,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1021,64,420,29120,65491,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1023,37,-420,2963,26497,0,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1026,61,0,12445,30829,0,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1029,22,180,3864,16165,1,0,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1031,59,0,19188,38161,0,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1032,54,-420,3729,27497,0,0,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1033,7,0,19790,28163,0,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1038,20,420,27779,52660,0,0,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1043,57,420,5880,34162,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1045,21,120,3519,29830,0,0,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1046,35,0,27731,37329,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1047,9,420,7440,35661,1,0,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1052,60,420,3767,29329,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1053,14,420,6313,37995,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1060,51,0,18713,26996,1,0,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1068,6,-300,5967,21997,0,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1069,47,420,3975,31663,0,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1073,28,-300,22546,37328,1,0,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1074,42,-420,3401,25330,1,0,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1076,32,-420,6492,26330,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1078,49,-420,4280,25830,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1079,25,-420,3615,21497,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1080,38,0,5372,17997,0,0,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1082,50,420,21049,45328,1,1,3,3
c8d195dc,3,2,1,28,2,14,2,Video_1085,39,0,17775,40161,0,2,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_007,43,0,24780,28496,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_025,56,0,8934,14664,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_027_,58,0,5562,27663,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_028,24,0,7556,14998,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_030,4,0,27955,38328,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_034,36,-30,36386,45160,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_044,13,0,19492,30163,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_048,16,0,7557,15831,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_049,62,0,34827,38328,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_051,34,0,14380,28497,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2001,10,-420,61804,81822,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2002,55,0,36853,52659,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2004,12,-420,52185,69991,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2006,53,0,6357,13331,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2008,41,0,11184,24497,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2009,1,0,62696,87989,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2010,18,0,4366,8665,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2013,40,0,6796,16998,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2015,2,0,53129,53160,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2016,29,0,6195,15664,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2017,17,0,10687,17498,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2018,52,420,4391,34162,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2019,8,-420,3567,25330,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2020,23,0,8593,14331,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2021,11,0,5215,18831,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2022,3,-180,49060,61492,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2023,26,0,6435,14498,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2024,45,30,15615,21164,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2025,33,-30,1925,26996,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2026,63,0,4246,4666,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2029,5,210,13718,38328,,,3,3
c8d195dc,3,2,1,28,2,14,2,Video_Fractal_2030,30,0,21060,32663,,,3,3
1b7cef5e,2,1,2,22,2,12,2,Video_1002,49,0,4611,24830,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1003,1,420,17396,47161,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1005,32,360,19749,52826,0,0,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1010,23,240,17665,139148,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1011,61,-90,1997,8333,0,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1015,52,90,36154,43661,0,0,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1019,58,0,6775,26664,0,2,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1021,9,270,8859,25164,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1023,20,300,3682,24997,0,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1026,63,-300,2841,17332,0,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1029,45,180,17718,30163,1,0,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1031,30,90,8750,17497,0,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1032,24,330,6307,70825,0,0,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1033,56,0,7454,31330,0,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1038,55,420,2415,31829,0,0,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1043,60,-30,8637,16831,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1045,47,210,3141,22663,0,0,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1046,59,-30,1408,5999,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1047,53,420,2760,35662,1,0,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1052,48,-120,14135,22664,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1053,62,210,564,15165,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1060,16,180,8099,21331,1,0,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1068,54,90,3511,21664,0,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1069,40,0,11418,12666,0,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1073,57,90,4048,20498,1,0,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1074,31,420,3380,46661,1,0,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1076,7,120,4065,16831,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1078,6,330,7231,27163,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1079,3,420,6587,33495,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1080,50,150,2375,18664,0,0,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1082,22,420,6875,42328,1,1,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_1085,17,420,1786,37995,0,2,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_007,14,360,4375,29329,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_025,5,420,5750,33329,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_027_,21,420,2978,30829,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_028,46,-120,3236,10832,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_030,51,-120,4432,15332,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_034,42,-150,8016,42495,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_044,13,120,4777,18164,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_048,15,420,3361,32995,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_049,44,-180,260,10666,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_051,26,150,19641,27996,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2001,43,60,4917,15498,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2002,2,420,4996,32662,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2004,27,420,6288,38995,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2006,36,420,5242,47161,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2008,38,90,3999,12332,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2009,39,390,4168,28163,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2010,64,0,4834,4999,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2013,37,-90,4262,10332,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2015,10,420,4271,34995,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2016,11,240,4756,25996,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2017,25,240,17682,53993,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2018,8,420,4411,39495,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2019,12,-120,5804,16331,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2020,29,180,2065,11665,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2021,4,420,15166,48660,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2022,33,240,7097,44161,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2023,34,420,3490,41994,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2024,28,-60,7360,28663,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2025,19,-60,4321,17831,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2026,18,30,6689,13665,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2029,35,240,4695,31829,,,3.625,3.833333333
1b7cef5e,2,1,2,22,2,12,2,Video_Fractal_2030,41,300,3026,21164,,,3.625,3.833333333
a80939cc,4,2,1,29,1,14,2,Video_1002,40,60,4671,10832,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1003,4,0,5659,16331,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1005,48,-150,2521,9332,0,0,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1010,35,0,4223,10331,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1011,15,-90,7830,20498,0,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1015,42,-120,2780,8999,0,0,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1019,7,0,7601,23997,0,2,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1021,22,30,8648,16165,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1023,31,0,4616,10999,0,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1026,58,-240,1302,10499,0,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1029,13,0,11981,19331,1,0,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1031,8,0,5092,14498,0,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1032,50,-120,4495,10499,0,0,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1033,5,0,16694,24664,0,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1038,33,-150,3333,16498,0,0,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1043,9,0,4668,14332,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1045,32,-120,3468,10166,0,0,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1046,37,0,5991,11165,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1047,17,-90,7118,15831,1,0,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1052,60,-150,5527,13832,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1053,61,-180,4140,16164,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1060,62,-120,2661,8999,1,0,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1068,51,-120,3403,8665,0,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1069,30,-150,3640,13998,0,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1073,2,0,29137,52160,1,0,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1074,14,0,5814,12498,1,0,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1076,27,-120,3864,24664,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1078,45,-120,4402,10165,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1079,34,-120,3305,10832,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1080,3,0,9651,33829,0,0,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1082,56,30,4099,10832,1,1,4,4.333333333
a80939cc,4,2,1,29,1,14,2,Video_1085,29,0,3723,9665,0,2,4,4.333333333
